Date,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
197407,  -0.91,  -9.27, -20.05, -11.27,  -6.77, -13.10, -13.07,  -6.15, -13.56,  -4.42,  -3.20, -13.12, -14.56,  -4.47,  -6.17,  -3.18,  -5.61, -12.14,   3.76,  -8.30,  -7.43,  -7.85, -11.17,  -6.16,  -7.49,  -3.45,  21.05,   0.79,  -9.26,  -0.68,   0.13,  -7.63,  -4.31,  -7.46,  -7.31, -15.28, -11.45, -12.87,  -1.25,  -9.29,  -7.11,  -3.79, -13.76, -14.65,  -7.25, -10.52,  -7.29,  -6.19,  -8.14
197408,  -2.35, -10.91, -14.33, -17.82,  -3.72,   1.21,  -5.74, -12.90, -12.28,  -5.45, -12.50, -11.91,  -7.58, -11.50, -11.17,  -7.82, -11.84,  -3.15,  -9.12, -10.24, -10.13, -11.23,  -5.85,  -8.74, -14.66,   0.46,  -7.89, -12.21,  -1.74,  -9.59,  -9.72,  -1.74,  -7.37, -11.94,  -5.80, -15.00,  -4.53,  -4.53, -10.37,  -7.82, -10.40, -10.17, -14.38,  -8.21, -11.83, -12.80, -14.53, -11.99,  -9.60
197409,  -9.06,  -7.49, -26.99, -17.28, -12.19, -18.79, -23.13,  -7.64, -17.63, -10.54,  -7.44, -14.72, -15.86, -10.37, -13.87, -10.22, -12.02, -12.49,  -8.34, -11.13, -12.13, -13.59,  -9.58,  -6.30, -13.88,  -9.61, -26.35,  -7.41,  -6.32,  -8.07,  -2.10,  -4.04,  -9.19,  -7.41, -17.56,  -3.98, -15.68, -18.17, -15.97, -15.01,  -9.20, -11.05, -11.47, -22.07,  -9.84,  -4.75,  -5.55,  -7.48, -11.85
197410,  19.93,  18.74,  23.74,   9.62,  22.29,   8.78,   9.68,   1.27,  16.53,   3.53,  13.66,  21.06,  31.74,  17.71,   5.78,   4.85,  13.38,  21.32,   9.56,  17.17,  22.64,  17.30,  -2.67,   6.68,  18.75,   5.28,  26.40,  17.36,  45.80,  19.84,  12.16,  10.85,  20.97,  14.76,  16.87,  -3.97,   8.06,  13.05,  13.52,  20.46,  18.76,  17.12,   7.74,  15.48,  24.64,  25.99,   1.18,  16.13,  20.92
197411,  -2.30,  -1.23, -11.83,  -4.69,   0.01,  -4.23,  -2.41,  -4.17,  -5.72, -11.98,   0.77,  -4.43,  -1.00, -10.58,   3.23, -14.48,  -4.95,  -6.33,  -3.20,   2.38,  -3.96,  -8.14,  -7.89,  -0.95,  -1.77,  -4.84,  -6.37,  -2.25,   3.83,  -5.14,  -1.17,  -4.56,  -1.22,  -5.64,  -5.66,  -8.12,  -4.37,  -7.74,  -3.82, -11.04,  -7.69,  -4.93,  -6.63,  -6.57,  -3.10,  -0.24,  -9.01,  -2.80,  -1.77
197412,  -8.78,   1.05,  -0.67,  -8.08,   1.71, -16.72,  -0.73,  -3.79,  -5.69,  -4.05,  -7.11,  -4.72,  -3.08,  -3.97,  -8.77,  -2.94,  -5.91, -10.20,  -4.04,  -4.19,  -4.11,  -4.80,  -0.46,  -5.67,  -8.89, -10.66, -16.09,  -5.18,   0.39,   0.73,  -1.58,   1.14,   2.54,  -3.98,  -5.82, -11.25,  -4.30,  -4.77,  -5.26,  -7.14,  -6.04,  -2.61,  -2.87, -10.59,  -5.56,  -1.32, -12.62,  -2.27,  -6.49
197501,   8.64,  17.24,  26.16,  25.81,   5.48,  27.15,  36.04,  23.14,  17.16,  32.04,  36.33,   5.11,  -2.34,  10.34,  20.40,  19.46,  27.68,  12.32,  17.71,  11.16,  11.50,  18.98,  22.12,  18.69,  14.43,  20.21,   6.35,  14.58,  17.54,   6.33,  18.17,  11.09,  15.06,  25.05,  12.63,  39.87,  23.51,  17.54,  14.53,   6.08,  17.22,  17.31,  26.83,  28.65,  21.92,   9.61,  44.92,  16.06,  15.28
197502,   2.19,   3.78,   6.08,  10.34,  -4.16,   5.56,  20.97,  10.53,  11.06,  -0.38,  26.13,  14.35,  15.78,   8.16,   4.66,   3.03,   2.75,   8.62,   0.07,   9.80,   7.23,  11.40,  -0.57,   7.46,   6.22,   2.94,  12.03,   4.43,  -2.70,   1.33,  -0.04,   3.79,   7.41,   4.94,  13.99,   1.74,   5.70,  19.88,   4.89,  10.55,   4.91,   5.81,   3.37,  16.41,  -2.05,   3.62,  -0.60,   0.01,   3.75
197503,  -0.29,   2.33,  13.49,   4.22,   5.57,  12.99,  16.35,   9.66,   3.39,  21.74,   4.13,   0.22,   1.38,   5.76,  12.74,   8.08,   7.53,  12.81,  11.44,   2.71,   5.51,   4.15,   6.69,  12.87,  -1.48,  -2.00,   5.37,   9.22,  17.91,  -2.76,  -2.00,  -1.24,   3.16,   4.05,  -1.90,  33.64,   6.59,  10.52,   5.07,  -2.66,   3.80,   7.30,  10.89,  14.61,   0.98,   2.72,  15.85,   1.71,   2.39
197504,   6.30,   0.16,   3.75,  -3.94,   4.89,  10.51,   6.04,   7.55,   6.58,   5.22,  13.25,   2.53,   0.00,  15.88,   8.15,   8.88,   3.67,   7.25,   9.34,   0.09,   5.96,   8.63,   3.02,  11.96,   4.12,   5.83,  -5.09,  12.64,  21.73,   6.55,  -2.22,  -0.96,   1.77,   1.92,   3.86, -10.30,   9.26,  10.33,  11.64,  10.87,   4.23,   4.80,   0.69,  13.62,   1.68,  -2.95,  -9.56,   3.11,   4.23
197505,   2.06,   5.56,   9.02,   4.90,   1.18,   0.16,   6.78,   3.45,   2.11,   1.87,  14.32,   3.73,   6.58,  -0.19,   7.61,   3.51,   4.94,   5.09,  -6.00,   3.78,   4.56,  11.87,   2.78,  11.37,   6.49,   1.78,   9.52,   5.23,  23.24,  11.35,   7.56,   2.13,   6.72,   6.79,   3.45,   3.89,  10.27,   6.94,   2.87,   7.03,  -1.05,   2.97,   4.12,   2.02,   5.58,  10.73,   4.32,   4.46,   5.34
197506,   9.01,   6.42,   0.03,   2.77,   4.67,   4.19,   6.97,   3.54,   2.99,   9.67,   1.48,   2.06,   0.61,   4.20,   2.33,   6.38,   4.02,  13.40,   6.21,  13.94,   4.91,   2.25,   9.42,   9.80,   0.12,  12.96,   5.46,   4.53,  -3.23,   6.36,  10.05,   3.70,   3.09,   7.58,  -0.53,   5.98,   8.27,   5.35,   2.06,   2.55,   3.70,   6.09,   7.65,   5.52,   6.96,   5.43,   8.16,   4.97,   5.47
197507,  -3.91,  -4.26,  -9.59,  -4.54,  -6.71,  -6.48,  -7.12,  -5.72,  -8.09,  -3.79,  -9.14,  -9.08, -12.84,  -4.55,  -4.64,  -3.87,  -4.77, -10.27,  -6.72,  -2.89,  -4.86,  -6.47,   1.01,  -7.97,  -0.74,  -4.05,  -7.47,  -3.64,  -3.41,  -4.67,  -5.33,  -4.21,  -2.34,  -7.30,  -9.74,  16.27,  -8.63,  -9.72,  -3.27, -10.26,  -2.96,  -1.56,  -8.33,  -8.55,  -6.96,  -9.00,  -8.77,  -7.31,  -4.96
197508,  -9.57,  -1.36,  -4.35,  -4.98,  -5.38,  -4.82,  -0.29,  -3.52,  -4.73,  -6.07,  -7.74,  -3.85,  -3.66,   1.39,  -1.32,  -3.03,  -1.66,  -2.81,   2.80,  -5.38,  -2.22,  -6.16,  -3.53,   0.52, -10.08,  -7.93, -13.82,  -8.20,  -4.00,  -1.40,  -2.13,  -4.89,  -4.89,  -5.29,  -2.37, -19.26,  -4.29, -10.06,   3.98,  -2.28,  -3.63,  -3.54,   0.05,  -3.90,  -8.45,  -6.00,  -7.75,  -4.91,  -5.04
197509,  -4.90,  -1.97,  -6.43,  -6.13,   1.34,  -5.72,   0.28,  -6.02,  -4.29,   1.23,  -7.30,  -6.55,  -6.57,  -8.73,  -3.48,  -0.82,  -7.42,  -4.93,  -5.42,  -6.66,  -4.11,  -7.50,  -1.28,  -3.65,  -8.60,  -7.48,  -7.82,  -2.94,   1.24,  -1.31,  -1.62,  -1.66,  -0.57,  -7.25,  -0.33,  -7.18,  -2.38,   0.29,  -8.41,  -5.69,  -3.84,  -3.93,  -3.70,  -3.30, -11.46,  -5.41, -10.47,  -6.59,  -6.37
197510,  11.60,  12.54,  15.55,   0.82,   6.23,  -1.02,   1.82,   7.62,   9.31,  12.48,   4.68,  11.42,  10.47,   6.44,   4.73,   8.03,   5.66,  -2.78,  -3.29,  -1.71,   2.62,   0.03,   9.16,   2.43,  -3.18,   6.12,  -3.73,  -2.73, -15.91,  -1.50,   5.94,   6.81,   3.55,   3.56,  10.61,   8.58,   3.46,   4.51,   7.19,  10.44,   4.53,   3.09,  10.41,  11.87,   3.19,   6.22,  -3.19,   5.36,   3.86
197511,  -2.45,   1.94,   6.36,   2.41,   5.09,   6.18,   1.04,   2.71,   3.43,   8.24,   6.93,   5.09,   4.63,   1.68,   3.60,   4.14,   4.31,  -5.47,   1.01,  -8.09,   0.40,   6.24,   3.44,  -2.37,   7.39,   5.27,  -8.92,  -1.49,   2.81,  -2.43,   2.34,   2.94,   1.20,   3.75,   5.25,  -5.30,   3.52,  -0.51,   1.26,   6.16,   4.33,   1.22,   3.97,  11.02,   4.82,   8.49,  -1.34,   2.61,   2.46
197512,  -2.23,  -1.80,  -4.31,  -0.03,  -0.54,  -3.41,  -3.33,  -0.40,  -3.61,  -1.53,  -3.99,  -5.13,  -6.80,  -0.25,  -2.77,  -1.37,  -0.14,   3.30,   1.98,  -3.57,   0.07,  -5.37,   0.98,  -3.60,  -4.06,  -2.90,   4.78,   0.53,   2.89,  -0.04,   0.70,  -0.50,  -2.06,  -1.74,  -1.16,  -8.77,  -1.00,  -3.67,   0.55,  -6.20,   1.98,   0.06,  -3.87,  -2.35,  -0.14,  -4.44,   4.56,  -0.06,  -1.70
197601,   9.91,   6.06,  12.06,  16.00,   7.43,  23.21,  18.10,  15.52,  12.22,  22.37,  18.02,   9.49,   7.07,  20.00,  19.38,  19.51,  19.06,  10.13,  21.21,  24.82,  18.48,  17.33,  13.70,  18.65,  13.32,  16.74,   6.29,  14.28,  20.85,   7.92,   7.79,   9.49,  11.31,  15.15,  17.32,  40.88,  20.77,  19.49,  20.43,  13.16,  14.07,  16.11,   7.74,  11.60,  12.91,   5.85,  20.62,  13.98,  11.16
197602,  -0.92,  -3.57,  -6.09,   1.43,  -1.88,   5.59,   0.22,   2.58,  -2.33,   4.77,   8.36,  -5.42,  -7.62,   2.15,   9.31,   4.29,   4.80,   5.00,   4.33,   4.94,   4.00,   2.02,   3.59,   4.06,   5.82,   7.95,   8.57,   0.51,   1.06,  -4.07,  -4.26,   2.26,   4.83,   4.60,  -0.30,  21.77,   3.50,   0.40,   3.97,  -3.06,   5.92,   7.19,   4.03,   4.77,  -1.56,   3.84,  13.36,   2.67,   3.43
197603,  -1.56,  -0.48,   2.88,  -0.19,   0.52,  -2.36,   0.92,  -2.36,   2.87,   4.72,  -5.91,   2.72,   7.65,  -3.74,  -1.58,   0.33,   2.95,   0.95,  -0.14,  -2.77,   0.37,  -0.26,   4.64,   6.01,   4.58,   0.02,  -4.21,   6.72,  -4.23,   7.42,   0.73,   0.23,  -2.98,  -2.60,   2.72,  -3.51,   2.59,   5.72,   2.57,   6.32,  -1.85,   0.21,   4.22,  -0.20,   4.39,   2.09,   4.80,   1.79,   0.52
197604,  -1.68,   0.04,  -4.11,  -4.28,  -1.40,   3.71,  -7.13,  -1.94,  -4.46,  -2.27,  -2.10,  -2.01,  -4.96,   0.00,   1.71,  -4.41,   0.20,  -3.96,   1.35,   0.00,  -0.28,   1.39,   1.24,   4.45,  -5.04,   2.15,   6.74,   1.07,  11.40,   1.91,   0.10,   1.72,  -1.86,  -3.82,  -2.98,  -2.76,  -3.92,  -6.20,  -1.76,  -1.92,   0.38,  -1.27,  -5.32,  -5.65,  -3.25,  -4.48,  -1.68,  -1.86,  -0.08
197605,  -5.02,  -0.26,  -1.24,  -5.60,  -3.15,   0.51,  -3.74,  -3.50,  -3.17,  -8.80,  -2.01,  -2.39,  -3.48,  -3.08,  -1.71,  -5.61,  -4.33,  -5.16,  -0.43,   4.51,   2.09,  -1.92,  -3.94,   2.21,  -4.12,   7.14,  -2.78,  -0.21,  10.00,   4.36,  -2.29,  -4.21,  -0.17,  -2.14,   0.12, -15.81,  -0.21,   0.02,   0.51,  -6.40,   1.11,   0.76,  -6.74,  -7.58,  -1.43,  -4.77,  -8.58,  -2.10,  -1.96
197606,   2.28,   5.84,   3.46,   5.26,  -2.94,   3.47,   5.27,   3.16,   6.02,   0.62,   4.32,  -0.37,   4.55,  -0.48,   2.16,   0.25,   2.35,   9.59,   4.58,  11.69,   6.29,   5.63,   3.10,  11.47,   8.39,   4.50,  -5.32,   7.11,   5.03,   5.05,   3.60,   3.23,   6.15,   8.34,   8.04, -10.15,   8.50,   8.00,  -1.14,   2.55,   4.76,   1.51,   0.73,   5.79,   7.06,   7.86,   4.85,   4.41,   2.97
197607,   1.86,   1.24,   3.85,  -0.43,   2.68,   1.42,  -9.90,   1.68,  -2.40,  -1.74,  -0.50,   1.97,  -1.02,  -2.28,   0.35,  -2.05,  -2.38,  -3.20,  -2.47,  -5.16,  -2.01,  -1.22,  -0.53,  -4.86,  -1.08,   3.22,  -5.85,  -3.41,  -7.03,  -0.60,   2.30,   1.25,  -0.28,  -1.70,  -2.59,  -8.37,  -0.96,  -3.82,  -3.76,   3.80,  -0.08,  -2.33,  -1.95,  -5.57,  -0.64,   6.60,  -0.51,  -0.03,   1.09
197608,  -4.37,  -0.77,  -0.37,  -1.38,   3.06,  -5.65,  -1.02,  -1.45,  -0.82,  -3.53,  -3.51,   1.26,   1.84,  -3.78,  -3.80,  -2.86,  -1.95,  -0.69,  -4.45,  -3.28,  -2.81,  -2.35,  -1.14,  -0.08,   0.79,  -1.26, -10.89,  -2.00,  -8.71,  -1.54,   2.06,   3.44,  -1.31,  -2.80,  -0.40, -18.04,  -0.90, -11.43,  -2.75,   0.15,  -4.53,  -2.96,   4.35,  -3.48,  -2.06,   3.30,  -2.11,  -0.77,  -2.37
197609,   2.06,   0.06,  -0.11,  -2.58,   6.40,  -0.48,  -0.47,   5.15,  -0.67,   1.71,   7.98,   2.35,   3.84,   0.19,   0.15,  -0.99,   3.03,   2.01,   1.52,   2.33,   0.02,   4.36,   5.77,   4.15,   1.44,  -3.05,   6.25,   0.48,   7.13,   5.84,   3.53,   1.30,   4.94,   2.47,   2.66,  -4.02,   2.77,   3.97,   2.42,   3.89,  -0.48,   0.29,   0.27,  -0.45,  -2.18,   1.59,   6.42,   1.13,   1.09
197610,  -0.25,  -1.91,  -4.06,  -2.89,   0.10,  -3.71,   2.52,  -0.40,  -2.86,  -1.17,  -3.76,  -4.88,  -3.62,  -2.65,  -1.54,  -1.54,   1.14,  -3.67,  -6.27,  -7.96,  -3.42,  -5.15,  -1.93,  -6.12,  -7.15,  -1.20,   4.27,  -2.05,  -4.63,  -2.62,  -1.32,   1.28,  -3.07,  -3.09,  -3.55,   2.43,  -6.40,  -7.76,   0.53,  -5.46,  -4.06,  -4.28,  -0.40,  -2.92,   0.49,   0.59,  -2.17,   0.31,  -2.12
197611,   2.71,   1.92,  -2.78,  -8.50,   1.66,  -0.19,  -2.14,   4.09,  -1.67,   7.98,   1.71,  -5.87, -11.47,  -5.54,   2.65,   4.76,   3.60,   0.03,  -0.80,  -0.87,   1.07,  -1.13,  -1.86,   3.51,  -0.34,   4.23,   4.34,  -0.39,   0.38,   0.02,   2.36,   1.88,   2.77,   1.80,  -0.07, -10.25,   2.29,   7.08,   1.68,  -2.40,   4.15,   2.27,   5.11,   2.72,   0.01,   1.96,   2.91,   2.03,   1.85
197612,   9.45,   4.66,   0.47,   8.84,   3.75,   9.52,  15.15,   8.52,   3.51,   6.47,  12.65,   2.60,   7.03,   9.90,   6.11,   5.34,   7.38,   8.68,   7.51,   7.30,   5.85,   3.06,   9.86,   5.03,   9.67,   5.44,   1.50,   6.73,   6.27,   6.27,   5.92,   3.16,   8.83,  10.33,   3.13,  18.08,   5.54,   1.67,   4.34,   3.21,   4.71,   6.79,   1.51,   3.86,  10.49,   6.34,  11.10,   7.83,   7.79
197701,  -3.64,  -4.27,  -5.47, -12.18,  -5.16,  -6.84,  -3.79,  -2.44,  -8.50,  -0.50,   5.54, -10.92,  -8.83,  -5.72,   2.36,  -1.69,  -5.48,  -4.38,  -4.14,   1.20,  -4.93,  -3.67,  -3.25,  -2.98,   3.14,   2.49,   0.15,  -3.49,  -1.71,   0.16,   0.41,   0.10,   0.64,  -1.12,  -3.31,   4.40,  -4.58,  -8.31, -10.68,  -6.62,  -3.69,  -0.85,  -7.63, -11.41,  -5.30,  -6.55,  -0.49,  -3.71,  -3.09
197702,   5.55,  -2.36,   1.56,   0.61,  -0.94,  -5.18,  -5.19,  -2.92,  -2.52,  -4.89,  -9.33,  -1.01,  -0.33,  -1.25,  -2.10,  -4.96,  -1.77,   1.66,  -1.13,  -5.37,  -0.85,  -0.97,  -4.01,  -0.79,  -2.81,  -3.51,  15.66,  -5.59,   3.07,  -3.99,  -4.21,  -0.34,  -6.72,  -2.41,  -0.67,   1.77,  -2.48,  -2.66,   0.71,   0.96,  -3.52,  -2.82,  -2.11,  -2.40,  -2.52,  -0.54,  -1.91,  -2.02,  -1.81
197703,  -4.54,  -1.37,  -1.10,  -3.89,  -3.01,  -0.19,  -1.20,  -1.76,  -3.51,  -1.53,  -0.73,   0.50,  -2.56,  -0.73,  -1.61,  -1.34,   0.75,  -0.98,   0.40,  -2.08,   3.90,   3.92,  -5.20,  -1.06,   2.21,   0.06,  -0.22,   2.57,   1.07,  -2.20,  -0.37,  -1.28,  -1.46,   0.79,  -0.67,  -7.35,   0.75,   2.32,  -1.40,  -0.15,  -0.19,   1.17,  -3.19,  -5.65,  -1.44,  -1.33,   1.53,  -0.68,   0.52
197704,  -0.11,   0.77,  -3.21,  -1.95,   2.06,  -5.05,   0.76,   0.78,  -0.70,   2.23,   1.59,  -5.43,  -5.40,  -0.53,  -2.22,   1.94,   1.87,   5.45,   0.91,  14.73,   3.51,   4.32,   1.97,   2.26,   3.89,   8.22,  -4.60,   0.80,  -4.23,   2.64,   1.42,   0.65,  -0.41,   0.62,  -5.96,   3.33,   2.54,  -2.13,   1.09,  -1.25,   5.04,  -2.56,  -4.19,   0.64,  -0.38,   6.46,   4.35,   2.05,   1.36
197705,   5.01,  -0.95,  -2.18,  -2.78,   0.47,  -6.51,   1.84,  -0.10,  -3.43,  -5.12,  -1.57,  -0.83,  -3.10,  -4.28,  -1.20,  -5.14,  -3.73,  -0.80,  -6.76,   1.39,  -0.50,  -2.69,  -2.11,   1.84,  -3.63,   3.63,  -4.79,  -8.68, -10.77,  -1.24,   0.87,   0.11,   1.39,  -0.70,  -3.96,   1.21,   0.91,   4.41,  -7.71,  -1.34,   0.70,  -0.04,  -4.24,   1.76,  -3.03,   0.06,  -0.44,   0.07,  -0.52
197706,  -1.10,   4.30,   3.07,   0.99,   2.13,   3.61,  11.04,   8.27,   5.62,   5.90,  15.66,   8.96,   8.80,  -0.07,   9.25,   5.16,   3.72,   4.57,  -0.18,   3.34,   2.98,   5.89,   4.48,  10.43,   1.23,   1.89,   1.78,  -2.11,   9.95,   5.95,   5.15,   1.65,  16.89,   9.35,   8.12,  -0.89,   6.60,   7.80,   2.37,   2.52,   2.07,   2.32,   5.74,  10.73,   5.29,   6.05,   6.40,   5.45,   4.68
197707,  -1.10,   1.74,   4.62,  -3.98,   1.87,   2.81,  -3.33,  -0.58,  -1.86,  -1.33,   2.81,  -3.81,  -2.06,  -3.49,  -3.09,  -1.04,  -3.69,  -0.85,  -7.45,  -1.71,  -6.99,  -0.53,  -2.80,  -2.31,  -0.32,   1.67,   2.47,  -6.53,  -9.41,  -1.68,   0.42,  -0.87,  -0.88,   0.03,   1.45,   2.02,  -3.71,  -2.02,  -4.96,  -1.84,  -2.42,  -2.61,  -0.06,   0.24,   0.91,   0.68,  -0.09,  -0.56,   0.66
197708,  -2.24,  -1.53,   2.60,   1.34,   1.51,  -3.13,   2.56,  -1.89,   2.14,  -0.07,  -0.73,   3.54,   3.19,  -3.64,  -3.61,  -2.14,  -2.49,  -1.67,  -6.25,   5.50,  -2.62,  -1.42,  -2.14,  -3.82,  -2.20,  -7.32,  -3.25,  -1.66,  -5.10,  -6.81,  -4.03,  -3.58,  -0.81,  -1.03,   0.76,  -4.45,  -2.93,   0.11,  -3.77,   0.09,  -4.29,   0.38,   4.41,   5.24,  -1.00,  -1.12,   0.38,  -2.33,  -0.51
197709,  -4.19,   0.14,   0.26,   0.67,  -1.35,  -2.29,  -2.25,  -0.88,  -1.11,   2.20,  11.78,   1.21,  -1.98,  -0.77,   2.32,  -0.48,  -1.91,   1.63,  -5.94,  -1.05,   1.51,  -2.51,   2.83,  -3.85,  -1.84,   0.07,   8.10,  -3.94,  -0.36,   0.69,   1.45,   3.19,   2.51,  -0.43,  -2.63,   3.35,  -0.46,  -0.29,  -1.60,  -0.67,  -1.91,  -1.15,  -1.39,   2.25,  -1.54,   0.54,  -1.92,  -0.11,   0.93
197710,  -4.12,  -5.29,  -3.38,  -4.40,  -2.33, -10.25,  -3.11,   1.52,  -6.79,  -2.04,  -4.31,   2.03,  -2.91,  -3.41,  -3.48,  -4.31,  -1.28,  -6.30,  -0.51,  -2.91,  -5.69,  -2.02,  -4.81,  -3.14,  -3.49,  -9.54,  -5.13,  -7.89,  -2.87,  -3.72,  -3.60,  -5.07,  -2.86,  -3.32,  -2.40,  -1.29,  -5.23,  -5.31,  -7.52,  -4.63,  -4.22,  -4.01,  -3.17,  -4.27,  -6.38,  -5.19,  -4.51,  -4.20,  -4.11
197711,   6.68,   2.74,   2.40,   5.14,   1.87,   6.08,  11.56,   6.71,   1.58,   8.50,   9.89,   3.33,   5.89,   2.26,   6.30,   6.28,   6.61,   4.69,   0.74,   4.21,   6.67,   4.38,  -0.91,   7.64,   2.18,   5.92,   2.83,   3.75,   4.24,   2.38,   3.33,   0.78,   8.24,   7.71,   3.71,   6.67,   5.82,   6.94,   5.60,   1.72,   6.66,   5.96,   4.70,   9.65,   5.10,   8.12,   9.71,   4.44,   5.67
197712,   3.67,  -0.71,   0.31,  -3.18,  -2.14,  -1.33,   2.97,   3.85,  -0.66,  -0.03,  12.15,   1.55,  -0.12,   0.95,   0.80,  -1.52,  -0.60,   0.92,   4.24,  -0.62,   1.04,  -1.71,  -1.23,   1.40,  -2.87,   1.68,  -0.72,   1.86,  -2.95,   1.91,  -0.90,   1.83,   2.24,   1.81,   3.43,   1.02,  -0.13,   0.39,  -0.51,   0.45,   1.06,   2.63,  -2.47,   1.88,  -2.63,  -1.17,   1.79,   1.00,   1.47
197801,  -5.81,  -5.64,  -4.62,  -0.46,  -6.20,  -3.13, -10.40,  -8.62,  -7.55,  -6.03,  -5.48,  -5.62,  -0.87,  -6.57,  -3.23,  -1.59,  -6.30,  -8.10,  -4.70,  -0.32,  -7.33,  -3.25,  -6.55,  -6.80,  -6.20,  -3.28,   3.87,  -7.42,  -5.75,  -7.19,  -5.01,  -4.18,  -4.82,  -5.87,  -3.81,  -3.64,  -6.63,  -7.38,  -7.94,  -4.56,  -1.70,  -5.35,  -7.09,  -7.82,  -5.99,  -7.19,  -2.36,  -6.25,  -3.84
197802,   0.14,  -0.34,  -1.04,  -0.39,  -0.28,  -1.55,  -0.59,  -1.74,  -3.57,   1.68,   3.17,  -3.63,  -3.91,  -5.48,   0.92,  -0.66,  -0.84,   0.09,  -4.74,   0.99,  -1.05,  -2.93,  -0.11,   3.58,  -4.17,  -1.52,  -5.67,  -2.20,   2.11,  -2.15,  -1.27,   2.61,   0.76,   1.34,  -5.07,   4.52,  -2.73,  -1.68,  -6.53,  -2.80,  -1.87,   1.30,  -2.05,   3.79,  -1.55,   2.00,   1.41,  -0.58,  -0.65
197803,   8.94,   0.78,   5.49,   2.47,   3.60,   7.94,   9.39,   9.79,   1.96,   6.69,   9.82,   2.40,   4.22,   3.67,   7.78,   3.07,   5.19,   5.70,   5.98,   3.95,   3.10,   3.00,   5.88,   9.50,   6.17,  13.87,   3.03,   5.28,  -6.38,   2.17,   1.86,   2.27,   7.19,   7.39,  -3.80,  11.64,   6.24,   2.21,   4.52,   1.07,   4.44,   5.88,   1.52,   6.83,   4.66,   4.53,  12.09,   4.19,   5.17
197804,   1.27,   4.78,  10.48,   4.25,   8.58,   8.61,  14.34,   9.58,  13.49,   6.64,   6.82,  11.77,   8.62,  10.79,   7.74,   5.27,   9.77,  11.69,   8.82,   6.82,  11.55,  12.32,   7.81,  13.16,  13.02,   5.10,  -5.08,   4.88,  12.60,   6.56,  -0.38,   2.92,   5.81,   7.26,  13.71,  14.47,  11.86,  15.57,  11.36,  11.36,   9.26,   7.62,  11.34,  10.47,   9.79,  10.15,  10.03,   9.63,   8.22
197805,  14.21,   3.18,   4.64,   4.63,   1.69,   6.85,   7.29,   4.18,   3.92,   3.05,   8.10,   1.13,   5.17,  -0.44,   5.33,   2.82,   2.08,   3.25,   2.44,   5.02,   4.62,   8.09,  -2.66,  11.63,   3.84,   1.98,  11.91,   2.29,  -3.57,  -0.24,  -0.18,  -1.83,   6.77,   6.02,  -0.46,   6.46,   2.95,   4.14,   1.86,   3.34,   1.96,   3.94,  -0.91,   7.84,   0.88,   0.84,   3.40,   0.72,   3.97
197806,  -1.66,   1.37,  -2.75,  -2.23,  -0.30,  -2.77,  -0.13,  -0.92,  -2.32,  -3.84,   3.38,   2.89,   0.54,  -2.79,   1.00,  -1.56,  -1.59,  -2.87,  -6.35,  -0.98,  -1.20,  -2.61,  -3.01,   3.22,   3.35,   2.64,  -1.68,  -5.37,  -1.36,  -3.85,   0.15,  -1.84,   2.14,  -0.57,  -0.31,   3.35,  -1.48,   1.43,  -3.25,   2.25,  -0.81,  -1.61,  -2.36,   2.29,  -1.72,   0.55,   3.77,  -1.61,   0.57
197807,   1.87,   1.96,   2.46,   5.85,   4.51,   7.29,   7.45,   7.12,   7.20,   1.49,  17.26,   5.66,   9.12,   5.22,   4.15,   3.20,   8.34,   2.64,   7.75,   3.97,   5.81,   8.55,   3.60,  16.18,   9.84,  13.34,  10.37,   7.89,   1.87,   3.21,   2.41,   1.41,   5.81,   7.56,   9.89,  19.31,   6.23,   6.29,  11.26,   7.65,  11.34,   5.43,   5.02,   5.77,   5.29,   3.97,   4.50,   5.27,   5.68
197808,   5.02,   2.93,   3.93,  -0.74,   0.53,   2.51,   8.85,   6.66,   2.32,   5.47,   7.58,   3.02,  -0.58,   4.23,   2.53,   9.92,   7.50,  10.67,  -0.12,   5.41,   3.70,   1.00,   1.26,   4.10,   3.47,   2.69,  -1.74,   6.37,  -0.89,   4.10,  -0.50,   2.05,  10.64,   4.71,   5.28,  19.79,   5.50,   3.80,   5.32,   4.12,   3.98,   7.49,   4.92,  11.13,   4.55,   5.02,   9.18,   5.64,   7.06
197809,   0.84,  -0.27,  -3.72,   0.76,   1.75,  -3.05,  -5.49,  -3.20,  -3.46,  -1.96,  -1.31,  -2.84,  -2.84,  -0.69,  -4.22,   2.72,  -2.82,   1.75,   1.07,  -2.25,  -0.86,  -4.60,   0.75,  -8.12,  -2.59,  -3.85,   1.98,   3.33,   0.29,   4.79,  -0.86,   0.93,  -6.34,  -3.01,  -5.35,  -7.96,  -2.83,   0.39,  -1.96,  -4.70,  -4.04,  -2.50,  -2.52,  -0.65,  -0.74,  -2.40,   1.74,  -1.37,  -1.60
